state_name,year,condition_status,counts,condition
Arkansas,2003,No,37411,lung_disease
Arkansas,2003,Unknown or Not Stated,26,lung_disease
Arkansas,2004,Yes,271,lung_disease
Arkansas,2004,No,37795,lung_disease
Arkansas,2004,Unknown or Not Stated,507,lung_disease
Arkansas,2005,Yes,289,lung_disease
Arkansas,2005,No,37278,lung_disease
Arkansas,2005,Unknown or Not Stated,1641,lung_disease
Arkansas,2006,Yes,236,lung_disease
Arkansas,2006,No,39003,lung_disease
Arkansas,2006,Unknown or Not Stated,1722,lung_disease
California,2003,Yes,1366,lung_disease
California,2003,No,539552,lung_disease
California,2003,Unknown or Not Stated,79,lung_disease
California,2004,Yes,1338,lung_disease
California,2004,No,543344,lung_disease
California,2004,Unknown or Not Stated,161,lung_disease
California,2005,Yes,1498,lung_disease
California,2005,No,547164,lung_disease
California,2005,Unknown or Not Stated,220,lung_disease
California,2006,Not Reported,562440,lung_disease
Colorado,2003,Yes,722,lung_disease
Colorado,2003,No,68606,lung_disease
Colorado,2003,Unknown or Not Stated,11,lung_disease
Colorado,2004,Yes,752,lung_disease
Colorado,2004,No,67737,lung_disease
Colorado,2004,Unknown or Not Stated,14,lung_disease
Colorado,2005,Yes,641,lung_disease
Colorado,2005,No,68237,lung_disease
Colorado,2005,Unknown or Not Stated,66,lung_disease
Colorado,2006,Yes,640,lung_disease
Colorado,2006,No,69979,lung_disease
Colorado,2006,Unknown or Not Stated,132,lung_disease
Connecticut,2003,Yes,289,lung_disease
Connecticut,2003,No,42511,lung_disease
Connecticut,2003,Unknown or Not Stated,73,lung_disease
Connecticut,2004,Yes,306,lung_disease
Connecticut,2004,No,41473,lung_disease
Connecticut,2004,Unknown or Not Stated,316,lung_disease
Connecticut,2005,Yes,286,lung_disease
Connecticut,2005,No,41094,lung_disease
Connecticut,2005,Unknown or Not Stated,338,lung_disease
Connecticut,2006,Yes,259,lung_disease
Connecticut,2006,No,41226,lung_disease
Connecticut,2006,Unknown or Not Stated,335,lung_disease
Delaware,2003,Yes,476,lung_disease
Delaware,2003,No,10579,lung_disease
Delaware,2003,Unknown or Not Stated,274,lung_disease
Delaware,2004,Yes,469,lung_disease
Delaware,2004,No,10619,lung_disease
Delaware,2004,Unknown or Not Stated,281,lung_disease
Delaware,2005,Yes,449,lung_disease
Delaware,2005,No,10879,lung_disease
Delaware,2005,Unknown or Not Stated,315,lung_disease
Delaware,2006,Not Reported,11989,lung_disease
District of Columbia,2003,Yes,11,lung_disease
District of Columbia,2003,No,7604,lung_disease
District of Columbia,2004,No,7918,lung_disease
District of Columbia,2005,Yes,20,lung_disease
District of Columbia,2005,No,7940,lung_disease
District of Columbia,2005,Unknown or Not Stated,11,lung_disease
District of Columbia,2006,Yes,22,lung_disease
District of Columbia,2006,No,8497,lung_disease
Florida,2003,Yes,995,lung_disease
Florida,2003,No,211208,lung_disease
Florida,2003,Unknown or Not Stated,47,lung_disease
Florida,2004,Not Reported,218053,lung_disease
Florida,2005,Not Reported,226240,lung_disease
Florida,2006,Not Reported,236802,lung_disease
Georgia,2003,Yes,293,lung_disease
Georgia,2003,No,135099,lung_disease
Georgia,2003,Unknown or Not Stated,587,lung_disease
Georgia,2004,Yes,242,lung_disease
Georgia,2004,No,136435,lung_disease
Georgia,2004,Unknown or Not Stated,2172,lung_disease
Georgia,2005,Yes,168,lung_disease
Georgia,2005,No,139743,lung_disease
Georgia,2005,Unknown or Not Stated,2289,lung_disease
Georgia,2006,Yes,263,lung_disease
Georgia,2006,No,145181,lung_disease
Georgia,2006,Unknown or Not Stated,3189,lung_disease
Hawaii,2003,Yes,986,lung_disease
Hawaii,2003,No,17112,lung_disease
Hawaii,2004,Yes,833,lung_disease
Hawaii,2004,No,17440,lung_disease
Hawaii,2005,Yes,926,lung_disease
Hawaii,2005,No,16987,lung_disease
Hawaii,2005,Unknown or Not Stated,11,lung_disease
Hawaii,2006,Yes,971,lung_disease
Hawaii,2006,No,17979,lung_disease
Hawaii,2006,Unknown or Not Stated,32,lung_disease
Idaho,2003,Yes,106,lung_disease
Idaho,2003,No,21241,lung_disease
Idaho,2003,Unknown or Not Stated,453,lung_disease
Idaho,2004,Not Reported,22532,lung_disease
Idaho,2005,Not Reported,23062,lung_disease
Idaho,2006,Not Reported,24184,lung_disease
Illinois,2003,Yes,2444,lung_disease
Illinois,2003,No,179998,lung_disease
Illinois,2003,Unknown or Not Stated,53,lung_disease
Illinois,2004,Yes,2724,lung_disease
Illinois,2004,No,177844,lung_disease
Illinois,2004,Unknown or Not Stated,210,lung_disease
Illinois,2005,Yes,2764,lung_disease
Illinois,2005,No,175984,lung_disease
Illinois,2005,Unknown or Not Stated,272,lung_disease
Illinois,2006,Yes,3161,lung_disease
Illinois,2006,No,177148,lung_disease
Illinois,2006,Unknown or Not Stated,263,lung_disease
Indiana,2003,Yes,366,lung_disease
Indiana,2003,No,86044,lung_disease
Indiana,2003,Unknown or Not Stated,24,lung_disease
Indiana,2004,Yes,427,lung_disease
Indiana,2004,No,85862,lung_disease
Indiana,2004,Unknown or Not Stated,853,lung_disease
Indiana,2005,Yes,419,lung_disease
Indiana,2005,No,85902,lung_disease
Indiana,2005,Unknown or Not Stated,872,lung_disease
Indiana,2006,Yes,563,lung_disease
Indiana,2006,No,86471,lung_disease
Indiana,2006,Unknown or Not Stated,1597,lung_disease
Iowa,2003,Yes,348,lung_disease
Iowa,2003,No,37808,lung_disease
Iowa,2003,Unknown or Not Stated,18,lung_disease
Iowa,2004,Yes,404,lung_disease
Iowa,2004,No,38013,lung_disease
Iowa,2004,Unknown or Not Stated,21,lung_disease
Iowa,2005,Yes,394,lung_disease
Iowa,2005,No,37892,lung_disease
Iowa,2005,Unknown or Not Stated,1025,lung_disease
Iowa,2006,Yes,504,lung_disease
Iowa,2006,No,38812,lung_disease
Iowa,2006,Unknown or Not Stated,1291,lung_disease
Kansas,2003,Yes,477,lung_disease
Kansas,2003,No,38988,lung_disease
Kansas,2003,Unknown or Not Stated,11,lung_disease
Kansas,2004,Yes,534,lung_disease
Kansas,2004,No,39105,lung_disease
Kansas,2004,Unknown or Not Stated,30,lung_disease
Kansas,2005,Not Reported,39888,lung_disease
Kansas,2006,Not Reported,40968,lung_disease
Kentucky,2003,Yes,338,lung_disease
Kentucky,2003,No,53521,lung_disease
Kentucky,2003,Unknown or Not Stated,1377,lung_disease
Kentucky,2004,Not Reported,55720,lung_disease
Kentucky,2005,Not Reported,56444,lung_disease
Kentucky,2006,Not Reported,58250,lung_disease
Louisiana,2003,Yes,74,lung_disease
Louisiana,2003,No,64864,lung_disease
Louisiana,2003,Unknown or Not Stated,102,lung_disease
Louisiana,2004,Yes,66,lung_disease
Louisiana,2004,No,65205,lung_disease
Louisiana,2004,Unknown or Not Stated,98,lung_disease
Louisiana,2005,Yes,70,lung_disease
Louisiana,2005,No,60253,lung_disease
Louisiana,2005,Unknown or Not Stated,614,lung_disease
Louisiana,2006,Yes,70,lung_disease
Louisiana,2006,No,63090,lung_disease
Louisiana,2006,Unknown or Not Stated,216,lung_disease
Maine,2003,Yes,107,lung_disease
Maine,2003,No,13733,lung_disease
Maine,2003,Unknown or Not Stated,15,lung_disease
Maine,2004,Yes,88,lung_disease
Maine,2004,No,13696,lung_disease
Maine,2004,Unknown or Not Stated,160,lung_disease
Maine,2005,Yes,65,lung_disease
Maine,2005,No,13732,lung_disease
Maine,2005,Unknown or Not Stated,315,lung_disease
Maine,2006,Yes,126,lung_disease
Maine,2006,No,13705,lung_disease
Maine,2006,Unknown or Not Stated,320,lung_disease
Maryland,2003,Yes,750,lung_disease
Maryland,2003,No,73976,lung_disease
Maryland,2003,Unknown or Not Stated,204,lung_disease
Maryland,2004,Yes,822,lung_disease
Maryland,2004,No,73573,lung_disease
Maryland,2004,Unknown or Not Stated,233,lung_disease
Maryland,2005,Yes,936,lung_disease
Maryland,2005,No,73805,lung_disease
Maryland,2005,Unknown or Not Stated,239,lung_disease
Maryland,2006,Yes,959,lung_disease
Maryland,2006,No,75848,lung_disease
Maryland,2006,Unknown or Not Stated,687,lung_disease
Massachusetts,2003,Yes,2895,lung_disease
Massachusetts,2003,No,77046,lung_disease
Massachusetts,2003,Unknown or Not Stated,243,lung_disease
Massachusetts,2004,Yes,2684,lung_disease
Massachusetts,2004,No,75459,lung_disease
Massachusetts,2004,Unknown or Not Stated,341,lung_disease
Massachusetts,2005,Yes,2702,lung_disease
Massachusetts,2005,No,73810,lung_disease
Massachusetts,2005,Unknown or Not Stated,353,lung_disease
Massachusetts,2006,Yes,2855,lung_disease
Massachusetts,2006,No,74328,lung_disease
Massachusetts,2006,Unknown or Not Stated,493,lung_disease
Michigan,2003,Yes,2094,lung_disease
Michigan,2003,No,128981,lung_disease
Michigan,2003,Unknown or Not Stated,19,lung_disease
Michigan,2004,Yes,2402,lung_disease
Michigan,2004,No,127337,lung_disease
Michigan,2004,Unknown or Not Stated,37,lung_disease
Michigan,2005,Yes,2937,lung_disease
Michigan,2005,No,124715,lung_disease
Michigan,2005,Unknown or Not Stated,54,lung_disease
Michigan,2006,Yes,3764,lung_disease
Michigan,2006,No,122948,lung_disease
Michigan,2006,Unknown or Not Stated,771,lung_disease
Minnesota,2003,Yes,483,lung_disease
Minnesota,2003,No,65618,lung_disease
Minnesota,2003,Unknown or Not Stated,3949,lung_disease
Minnesota,2004,Yes,389,lung_disease
Minnesota,2004,No,68127,lung_disease
Minnesota,2004,Unknown or Not Stated,2108,lung_disease
Minnesota,2005,Yes,394,lung_disease
Minnesota,2005,No,68229,lung_disease
Minnesota,2005,Unknown or Not Stated,2296,lung_disease
Minnesota,2006,Yes,426,lung_disease
Minnesota,2006,No,69654,lung_disease
Minnesota,2006,Unknown or Not Stated,3445,lung_disease
Mississippi,2003,Yes,368,lung_disease
Mississippi,2003,No,41916,lung_disease
Mississippi,2003,Unknown or Not Stated,96,lung_disease
Mississippi,2004,Yes,309,lung_disease
Mississippi,2004,No,40801,lung_disease
Mississippi,2004,Unknown or Not Stated,1717,lung_disease
Mississippi,2005,Yes,380,lung_disease
Mississippi,2005,No,40191,lung_disease
Mississippi,2005,Unknown or Not Stated,1824,lung_disease
Mississippi,2006,Yes,459,lung_disease
Mississippi,2006,No,43831,lung_disease
Mississippi,2006,Unknown or Not Stated,1766,lung_disease
Missouri,2003,Yes,1099,lung_disease
Missouri,2003,No,75882,lung_disease
Missouri,2003,Unknown or Not Stated,64,lung_disease
Missouri,2004,Yes,1221,lung_disease
Missouri,2004,No,76432,lung_disease
Missouri,2004,Unknown or Not Stated,112,lung_disease
Missouri,2005,Yes,1154,lung_disease
Missouri,2005,No,75157,lung_disease
Missouri,2005,Unknown or Not Stated,2307,lung_disease
Missouri,2006,Yes,1360,lung_disease
Missouri,2006,No,77626,lung_disease
Missouri,2006,Unknown or Not Stated,2399,lung_disease
Montana,2003,Yes,18,lung_disease
Montana,2003,No,11384,lung_disease
Montana,2003,Unknown or Not Stated,20,lung_disease
Montana,2004,Yes,35,lung_disease
Montana,2004,No,11448,lung_disease
Montana,2004,Unknown or Not Stated,36,lung_disease
Montana,2005,Yes,27,lung_disease
Montana,2005,No,11501,lung_disease
Montana,2005,Unknown or Not Stated,55,lung_disease
Montana,2006,Yes,27,lung_disease
Montana,2006,No,12350,lung_disease
Montana,2006,Unknown or Not Stated,131,lung_disease
Nebraska,2003,Yes,64,lung_disease
Nebraska,2003,No,25846,lung_disease
Nebraska,2004,Yes,69,lung_disease
Nebraska,2004,No,26245,lung_disease
Nebraska,2004,Unknown or Not Stated,18,lung_disease
Nebraska,2005,Not Reported,26145,lung_disease
Nebraska,2006,Not Reported,26727,lung_disease
Nevada,2003,Yes,69,lung_disease
Nevada,2003,No,33120,lung_disease
Nevada,2003,Unknown or Not Stated,458,lung_disease
Nevada,2004,Yes,100,lung_disease
Nevada,2004,No,34046,lung_disease
Nevada,2004,Unknown or Not Stated,1054,lung_disease
Nevada,2005,Yes,96,lung_disease
Nevada,2005,No,36363,lung_disease
Nevada,2005,Unknown or Not Stated,809,lung_disease
Nevada,2006,Yes,159,lung_disease
Nevada,2006,No,38967,lung_disease
Nevada,2006,Unknown or Not Stated,901,lung_disease
New Hampshire,2003,Yes,326,lung_disease
New Hampshire,2003,No,14064,lung_disease
New Hampshire,2004,Not Reported,14565,lung_disease
New Hampshire,2005,Not Reported,14420,lung_disease
New Hampshire,2006,Not Reported,14378,lung_disease
New Jersey,2003,Yes,4069,lung_disease
New Jersey,2003,No,110850,lung_disease
New Jersey,2003,Unknown or Not Stated,2064,lung_disease
New Jersey,2004,Yes,4115,lung_disease
New Jersey,2004,No,108958,lung_disease
New Jersey,2004,Unknown or Not Stated,2180,lung_disease
New Jersey,2005,Yes,4320,lung_disease
New Jersey,2005,No,107467,lung_disease
New Jersey,2005,Unknown or Not Stated,1989,lung_disease
New Jersey,2006,Yes,4173,lung_disease
New Jersey,2006,No,108605,lung_disease
New Jersey,2006,Unknown or Not Stated,2242,lung_disease
New Mexico,2003,Yes,888,lung_disease
New Mexico,2003,No,26919,lung_disease
New Mexico,2003,Unknown or Not Stated,14,lung_disease
New Mexico,2004,Yes,764,lung_disease
New Mexico,2004,No,27602,lung_disease
New Mexico,2004,Unknown or Not Stated,18,lung_disease
New Mexico,2005,Yes,741,lung_disease
New Mexico,2005,No,27254,lung_disease
New Mexico,2005,Unknown or Not Stated,840,lung_disease
New Mexico,2006,Yes,577,lung_disease
New Mexico,2006,No,28455,lung_disease
New Mexico,2006,Unknown or Not Stated,904,lung_disease
New York,2003,Yes,9074,lung_disease
New York,2003,No,240397,lung_disease
New York,2003,Unknown or Not Stated,4243,lung_disease
New York,2004,Yes,1759,lung_disease
New York,2004,No,112337,lung_disease
New York,2004,Unknown or Not Stated,4972,lung_disease
New York,2004,Not Reported,130879,lung_disease
New York,2005,Yes,1838,lung_disease
New York,2005,No,110897,lung_disease
New York,2005,Unknown or Not Stated,4772,lung_disease
New York,2005,Not Reported,128844,lung_disease
New York,2006,Yes,1996,lung_disease
New York,2006,No,113182,lung_disease
New York,2006,Unknown or Not Stated,4707,lung_disease
New York,2006,Not Reported,130219,lung_disease
North Carolina,2003,Yes,1182,lung_disease
North Carolina,2003,No,117107,lung_disease
North Carolina,2003,Unknown or Not Stated,34,lung_disease
North Carolina,2004,Yes,1268,lung_disease
North Carolina,2004,No,118170,lung_disease
North Carolina,2004,Unknown or Not Stated,409,lung_disease
North Carolina,2005,Yes,1745,lung_disease
North Carolina,2005,No,120914,lung_disease
North Carolina,2005,Unknown or Not Stated,437,lung_disease
North Carolina,2006,Yes,1838,lung_disease
North Carolina,2006,No,125509,lung_disease
North Carolina,2006,Unknown or Not Stated,512,lung_disease
North Dakota,2003,Yes,36,lung_disease
North Dakota,2003,No,7908,lung_disease
North Dakota,2003,Unknown or Not Stated,28,lung_disease
North Dakota,2004,Yes,18,lung_disease
North Dakota,2004,No,8139,lung_disease
North Dakota,2004,Unknown or Not Stated,32,lung_disease
North Dakota,2005,Yes,21,lung_disease
North Dakota,2005,No,8357,lung_disease
North Dakota,2005,Unknown or Not Stated,12,lung_disease
North Dakota,2006,Not Reported,8621,lung_disease
Ohio,2003,Yes,1375,lung_disease
Ohio,2003,No,147899,lung_disease
Ohio,2003,Unknown or Not Stated,405,lung_disease
Ohio,2004,Yes,1461,lung_disease
Ohio,2004,No,146651,lung_disease
Ohio,2004,Unknown or Not Stated,842,lung_disease
Ohio,2005,Yes,1625,lung_disease
Ohio,2005,No,145719,lung_disease
Ohio,2005,Unknown or Not Stated,1044,lung_disease
Ohio,2006,Not Reported,150593,lung_disease
Oklahoma,2003,Yes,290,lung_disease
Oklahoma,2003,No,49682,lung_disease
Oklahoma,2003,Unknown or Not Stated,1009,lung_disease
Oklahoma,2004,Yes,245,lung_disease
Oklahoma,2004,No,48566,lung_disease
Oklahoma,2004,Unknown or Not Stated,2495,lung_disease
Oklahoma,2005,Yes,328,lung_disease
Oklahoma,2005,No,49782,lung_disease
Oklahoma,2005,Unknown or Not Stated,1691,lung_disease
Oklahoma,2006,Yes,332,lung_disease
Oklahoma,2006,No,52759,lung_disease
Oklahoma,2006,Unknown or Not Stated,925,lung_disease
Oregon,2003,Yes,1276,lung_disease
Oregon,2003,No,43733,lung_disease
Oregon,2003,Unknown or Not Stated,944,lung_disease
Oregon,2004,Yes,1504,lung_disease
Oregon,2004,No,43128,lung_disease
Oregon,2004,Unknown or Not Stated,1046,lung_disease
Oregon,2005,Yes,1637,lung_disease
Oregon,2005,No,43325,lung_disease
Oregon,2005,Unknown or Not Stated,960,lung_disease
Oregon,2006,Yes,1879,lung_disease
Oregon,2006,No,45577,lung_disease
Oregon,2006,Unknown or Not Stated,1233,lung_disease
Pennsylvania,2003,Not Reported,145959,lung_disease
Pennsylvania,2004,Not Reported,144748,lung_disease
Pennsylvania,2005,Not Reported,145383,lung_disease
Pennsylvania,2006,Not Reported,149090,lung_disease
Rhode Island,2003,Yes,43,lung_disease
Rhode Island,2003,No,12306,lung_disease
Rhode Island,2003,Unknown or Not Stated,860,lung_disease
Rhode Island,2004,Yes,83,lung_disease
Rhode Island,2004,No,12449,lung_disease
Rhode Island,2004,Unknown or Not Stated,247,lung_disease
Rhode Island,2005,Yes,42,lung_disease
Rhode Island,2005,No,12533,lung_disease
Rhode Island,2005,Unknown or Not Stated,122,lung_disease
Rhode Island,2006,Yes,45,lung_disease
Rhode Island,2006,No,12169,lung_disease
Rhode Island,2006,Unknown or Not Stated,158,lung_disease
South Carolina,2003,Yes,691,lung_disease
South Carolina,2003,No,54941,lung_disease
South Carolina,2003,Unknown or Not Stated,17,lung_disease
South Carolina,2004,Not Reported,56590,lung_disease
South Carolina,2005,Not Reported,57711,lung_disease
South Carolina,2006,Not Reported,62171,lung_disease
South Dakota,2003,Yes,65,lung_disease
South Dakota,2003,No,10962,lung_disease
South Dakota,2004,Yes,53,lung_disease
South Dakota,2004,No,11285,lung_disease
South Dakota,2005,Yes,73,lung_disease
South Dakota,2005,No,11312,lung_disease
South Dakota,2005,Unknown or Not Stated,77,lung_disease
South Dakota,2006,Not Reported,11919,lung_disease
Tennessee,2003,Yes,945,lung_disease
Tennessee,2003,No,77929,lung_disease
Tennessee,2003,Unknown or Not Stated,16,lung_disease
Tennessee,2004,Not Reported,79642,lung_disease
Tennessee,2005,Not Reported,81747,lung_disease
Tennessee,2006,Not Reported,84355,lung_disease
Texas,2003,Yes,2973,lung_disease
Texas,2003,No,372212,lung_disease
Texas,2003,Unknown or Not Stated,2291,lung_disease
Texas,2004,Yes,3010,lung_disease
Texas,2004,No,374720,lung_disease
Texas,2004,Unknown or Not Stated,3563,lung_disease
Texas,2005,Not Reported,385915,lung_disease
Texas,2006,Not Reported,399603,lung_disease
Utah,2003,Yes,1454,lung_disease
Utah,2003,No,48319,lung_disease
Utah,2003,Unknown or Not Stated,87,lung_disease
Utah,2004,Yes,1592,lung_disease
Utah,2004,No,48977,lung_disease
Utah,2004,Unknown or Not Stated,101,lung_disease
Utah,2005,Yes,1716,lung_disease
Utah,2005,No,49708,lung_disease
Utah,2005,Unknown or Not Stated,132,lung_disease
Utah,2006,Yes,1881,lung_disease
Utah,2006,No,51423,lung_disease
Utah,2006,Unknown or Not Stated,200,lung_disease
Vermont,2003,Yes,220,lung_disease
Vermont,2003,No,6366,lung_disease
Vermont,2004,Yes,411,lung_disease
Vermont,2004,No,5827,lung_disease
Vermont,2004,Unknown or Not Stated,361,lung_disease
Vermont,2005,Not Reported,6295,lung_disease
Vermont,2006,Not Reported,6511,lung_disease
Virginia,2003,Yes,624,lung_disease
Virginia,2003,No,100570,lung_disease
Virginia,2003,Unknown or Not Stated,60,lung_disease
Virginia,2004,Yes,658,lung_disease
Virginia,2004,No,102141,lung_disease
Virginia,2004,Unknown or Not Stated,1134,lung_disease
Virginia,2005,Yes,685,lung_disease
